message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=9.837812, y=11.116197])";"30";"turtlesim3.sim";"1695476436.160815541";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.854490, y=11.116197])";"30";"turtlesim1.sim";"1695476436.148376431";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.837812, y=11.116197])";"30";"turtlesim2.sim";"1695476436.146423131";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.821131, y=11.116197])";"30";"turtlesim3.sim";"1695476436.144384190";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.837809, y=11.116197])";"30";"turtlesim1.sim";"1695476436.131825951";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.821131, y=11.116197])";"30";"turtlesim2.sim";"1695476436.130036131";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.804449, y=11.116197])";"30";"turtlesim3.sim";"1695476436.129122155";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.821128, y=11.116197])";"30";"turtlesim1.sim";"1695476436.116654460";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.804449, y=11.116197])";"30";"turtlesim2.sim";"1695476436.113905300";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.787768, y=11.116197])";"30";"turtlesim3.sim";"1695476436.112810643";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.804447, y=11.116197])";"30";"turtlesim1.sim";"1695476436.099756974";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.787768, y=11.116197])";"30";"turtlesim2.sim";"1695476436.097970617";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.771087, y=11.116197])";"30";"turtlesim3.sim";"1695476436.096734889";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.787766, y=11.116197])";"30";"turtlesim1.sim";"1695476436.084603965";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.771087, y=11.116197])";"30";"turtlesim2.sim";"1695476436.082313800";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.754406, y=11.116197])";"30";"turtlesim3.sim";"1695476436.081234363";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.771085, y=11.116197])";"30";"turtlesim1.sim";"1695476436.068346389";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.754406, y=11.116197])";"30";"turtlesim2.sim";"1695476436.065849849";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.737725, y=11.116197])";"30";"turtlesim3.sim";"1695476436.064910020";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.754404, y=11.116197])";"30";"turtlesim1.sim";"1695476436.052094937";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.737725, y=11.116197])";"30";"turtlesim2.sim";"1695476436.050352288";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.721044, y=11.116197])";"30";"turtlesim3.sim";"1695476436.049246865";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.737723, y=11.116197])";"30";"turtlesim1.sim";"1695476436.036559948";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.721044, y=11.116197])";"30";"turtlesim2.sim";"1695476436.033729124";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.704363, y=11.116197])";"30";"turtlesim3.sim";"1695476436.033048081";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.721042, y=11.116197])";"30";"turtlesim1.sim";"1695476436.020213681";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.704363, y=11.116197])";"30";"turtlesim2.sim";"1695476436.018519325";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.687682, y=11.116197])";"30";"turtlesim3.sim";"1695476436.016942389";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.704361, y=11.116197])";"30";"turtlesim1.sim";"1695476436.004074088";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.687682, y=11.116197])";"30";"turtlesim2.sim";"1695476436.002485576";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.671001, y=11.116197])";"30";"turtlesim3.sim";"1695476436.000890080";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.687680, y=11.116197])";"30";"turtlesim1.sim";"1695476435.987805609";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.671001, y=11.116197])";"30";"turtlesim2.sim";"1695476435.986388945";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.654320, y=11.116197])";"30";"turtlesim3.sim";"1695476435.984579977";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.670999, y=11.116197])";"30";"turtlesim1.sim";"1695476435.971684880";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.654320, y=11.116197])";"30";"turtlesim2.sim";"1695476435.970100156";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.637639, y=11.116197])";"30";"turtlesim3.sim";"1695476435.968303763";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.654318, y=11.116197])";"30";"turtlesim1.sim";"1695476435.956204264";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.637639, y=11.116197])";"30";"turtlesim2.sim";"1695476435.954717547";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.620958, y=11.116197])";"30";"turtlesim3.sim";"1695476435.953140640";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.637637, y=11.116197])";"30";"turtlesim1.sim";"1695476435.939766848";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.620958, y=11.116197])";"30";"turtlesim2.sim";"1695476435.938374882";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.604277, y=11.116197])";"30";"turtlesim3.sim";"1695476435.936937226";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.620956, y=11.116197])";"30";"turtlesim1.sim";"1695476435.924484543";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.604277, y=11.116197])";"30";"turtlesim2.sim";"1695476435.922026788";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.587596, y=11.116197])";"30";"turtlesim3.sim";"1695476435.920521856";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.604275, y=11.116197])";"30";"turtlesim1.sim";"1695476435.908271391";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.587596, y=11.116197])";"30";"turtlesim2.sim";"1695476435.905679824";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.570915, y=11.116197])";"30";"turtlesim3.sim";"1695476435.904270731";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.587594, y=11.116197])";"30";"turtlesim1.sim";"1695476435.892038511";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.570915, y=11.116197])";"30";"turtlesim2.sim";"1695476435.890365205";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.554234, y=11.114698])";"30";"turtlesim3.sim";"1695476435.889145396";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.570913, y=11.116197])";"30";"turtlesim1.sim";"1695476435.875877254";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.554234, y=11.114698])";"30";"turtlesim2.sim";"1695476435.873951396";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.554232, y=11.114700])";"30";"turtlesim1.sim";"1695476435.860386098";"/home/mubiys/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
